123broodje	_dmarc	1
123forum	mail	1
123forum	www	1
123paracord	_domainkey	1
123rookmelder	_domainkey	1
123teamkleding	_dmarc	1
123test	www	1
124	56	1
124	57	1
124	58	1
124	59	1
125	56	1
125	57	1
125	58	1
125	59	1
126	56	1
126	57	1
126	58	1
126	59	1
126451	_domainkey	1
126505	_domainkey	1
126634	_domainkey	1
126665	_domainkey	1
126816	_domainkey	1
126847	_domainkey	1
126988	_domainkey	1
126992	_domainkey	1
126997	_domainkey	1
127	56	1
127	57	1
127	58	1
127	59	1
127019	_domainkey	1
128	56	1
128	57	1
128	58	1
128	59	1
129	56	1
129	57	1
129	58	1
129	59	1
129	_domainkey	1
12healthymove	ftp	1
12healthymove	webmail	1
12mail	_domainkey	2
12procent	_dmarc	1
13	57	1
13	58	1
13	59	1
13	www	1
130	56	1
130	57	1
130	58	1
130	59	1
131	*	1
131	56	1
131	57	1
131	58	1
131	59	1
132	43	1
132	56	1
132	57	1
132	58	1
132	59	1
133	56	1
133	57	1
133	58	1
133	59	1
1337	_domainkey	1
1337	www	1
134	150	1
134	56	1
134	57	1
134	58	1
134	59	1
135	36	1
135	56	1
135	57	1
135	58	1
135	59	1
136	56	1
136	57	1
136	58	1
136	59	1
137	56	1
137	57	1
137	58	1
137	59	1
138	150	1
138	56	1
138	57	1
138	58	1
138	59	1
139	56	1
139	57	1
139	58	1
139	59	1
13media	_domainkey	1
13thconcepts	_dmarc	1
13thconcepts	_domainkey	1
14	13	1
14	57	1
14	58	1
14	59	1
14	_domainkey	1
140	*	1
140	179	1
140	56	1
140	57	1
140	58	1
140	59	1
140	71	1
140	kantoor	1
141	56	1
141	57	1
141	58	1
141	59	1
142	56	1
142	57	1
142	58	1
142	59	1
143	56	1
143	57	1
143	58	1
143	59	1
143	70	1
144	159	4
144	56	1
144	57	1
144	58	1
144	59	1
145	50	1
145	56	1
145	57	1
145	58	1
145	59	1
146	56	1
146	57	1
146	58	1
146	59	1
147	15	1
147	56	1
147	57	1
147	58	1
147	59	1
148	230	1
148	56	1
148	57	1
148	58	1
148	59	1
149	210	33
149	56	1
149	57	1
149	58	1
149	59	1
14b	*	1
14it	_domainkey	1
15	_domainkey	2
15	test	2
15	25	1
15	57	1
15	58	1
15	59	1
15	ftp	1
15	localhost	1
15	mail	1
15	pop	1
15	smtp	1
15	www	1
150	56	1
150	57	1
150	58	1
150	59	1
150jaar	www	2
150jaar	*	1
151	*	1
151	56	1
151	57	1
151	58	1
151	59	1
151	94	1
152	56	1
152	57	1
152	58	1
152	59	1
153	56	1
153	57	1
153	58	1
153	59	1
154	56	1
154	57	1
154	58	1
154	59	1
154mail01	_tcp	5
155	56	1
155	57	1
155	58	1
155	59	1
156	56	1
156	57	1
156	58	1
156	59	1
157	56	1
157	57	1
157	58	1
157	59	1
158	32	1
158	56	1
158	57	1
158	58	1
158	59	1
159	185	4
159	56	1
159	57	1
159	58	1
159	59	1
16	13	1
16	57	1
16	58	1
16	59	1
160	56	1
160	57	1
160	58	1
160	59	1
161	*	2
161	102	2
161	56	1
161	57	1
161	58	1
161	59	1
1614	_domainkey	2
162	*	1
162	47	1
162	56	1
162	57	1
162	58	1
162	59	1
163	56	1
163	57	1
163	58	1
163	59	1
163	mail	1
164	56	1
164	57	1
164	58	1
164	59	1
164	60	1
165	56	1
165	57	1
165	58	1
165	59	1
166	*	1
166	56	1
166	57	1
166	58	1
166	59	1
167	56	1
167	57	1
167	58	1
167	59	1
168	192	5
168	56	1
168	57	1
168	58	1
168	59	1
169	56	1
169	57	1
169	58	1
169	59	1
17	85	2
17	57	1
17	58	1
17	59	1
170	11	1
170	56	1
170	57	1
170	58	1
170	59	1
171	56	1
171	57	1
171	58	1
171	59	1
172	56	1
172	57	1
172	58	1
172	59	1
173	56	1
173	57	1
173	58	1
173	59	1
174	56	1
174	57	1
174	58	1
174	59	1
175	56	1
175	57	1
175	58	1
175	59	1
176	174	1
176	56	1
176	57	1
176	58	1
176	59	1
177	56	1
177	57	1
177	58	1
177	59	1
178	56	1
178	57	1
178	58	1
178	59	1
179	48	1
179	56	1
179	57	1
179	58	1
179	59	1
18	146	1
18	57	1
18	58	1
18	59	1
18	ftp	1
180	56	1
180	57	1
180	58	1
180	59	1
181	42	1
181	56	1
181	57	1
181	58	1
181	59	1
182	56	1
182	57	1
182	58	1
182	59	1
183	56	1
183	57	1
183	58	1
183	59	1
183	ns1	1
183	ns2	1
184	56	1
184	57	1
184	58	1
184	59	1
185	198	4
185	10	3
185	56	1
185	57	1
185	58	1
185	59	1
185	83	1
186	56	1
186	57	1
186	58	1
186	59	1
187	56	1
187	57	1
187	58	1
187	59	1
187	_domainkey	1
188	56	1
188	57	1
188	58	1
188	59	1
189	56	1
189	57	1
189	58	1
189	59	1
18enhoerig	www	1
18jaar	_domainkey	1
19	211	2
19	199	1
19	251	1
19	57	1
19	58	1
19	59	1
19	backup	1
190	242	1
190	56	1
190	57	1
190	58	1
190	59	1
19072019	_domainkey	1
1908	vps	1
191	56	1
191	57	1
191	58	1
191	59	1
1914-1918	www	1
192	56	1
192	57	1
192	58	1
192	59	1
193	56	1
193	57	1
193	58	1
193	59	1
194	56	1
194	57	1
194	58	1
194	59	1
195	1	1
195	56	1
195	57	1
195	58	1
195	59	1
196	56	1
196	57	1
196	58	1
196	59	1
197	56	1
197	57	1
197	58	1
197	59	1
1975	www	1
198	_domainkey	2
198	*	1
198	56	1
198	57	1
198	58	1
198	59	1
199	17	2
199	56	1
199	57	1
199	58	1
199	59	1
19engeil	www	1
1a	_domainkey	1
1g	www	2
1hvm	_domainkey	1
1jaar	_domainkey	1
1java	_udp	1
1ntra	cms	1
1op1dieet	www	1
1password	connect	1
1ran	*	1
1sd-accept	*	1
1stroom	_domainkey	1
1t1	www	2
1t1	_dmarc	1
1t1	_tcp	1
1to-nl	www	1
1wouters	www	1
2	asuid	26
2	_domainkey	4
2	www	4
2	*	2
2	168	2
2	3	2
2	a	2
2	gateway	2
2	1	1
2	2	1
2	57	1
2	58	1
2	59	1
2	6	1
2	7	1
2	8	1
2	aas	1
2	api	1
2	bcc	1
2	hom	1
2	lg	1
2	logistics	1
2	mobile	1
2	nl	1
2	old	1
2	panel	1
2	partners	1
2	samsung	1
2	sip	1
2	svc	1
2	umc	1
2-app	*	1
2-hosting	*	1
2-hosting	_domainkey	1
20	212	1
20	57	1
20	58	1
20	59	1
200	56	1
200	57	1
200	58	1
200	59	1
2006-2011	mail	1
2008	www	1
2009	_domainkey	1
201	56	1
201	57	1
201	58	1
201	59	1
2010	www	1
2011	_domainkey	1
2011	admin	1
2011	www	1
2011-2012	mail	1
2012	*	1
2012	_dmarc	1
2012	www	1
2013	www	4
2013	mail	3
2013	ftp	2
2013	pop	2
2013	smtp	2
2013	_dmarc	1
2013-2014	mail	1
2013p	www	1
2014	www	6
2014	ftp	3
2014	mail	3
2014	_tcp	2
2014	_tls	2
2014	pop	2
2014	smtp	2
2014	_acme-challenge	1
2014	_dmarc	1
2014	_domainkey	1
2014	autodiscover	1
2014	lyncdiscover	1
2014	sip	1
2015	_tcp	12
2015	www	7
2015	ftp	3
2015	mail	3
2015	_domainkey	2
2015	autoconfig	2
2015	autodiscover	2
2015	cpanel	2
2015	cpcalendars	2
2015	cpcontacts	2
2015	pop	2
2015	smtp	2
2015	webdisk	2
2015	webmail	2
2015	whm	2
2015	*	1
2015	_dmarc	1
2016	www	3
2016	_dmarc	1
2016	_domainkey	1
2016	acceptatie	1
2016-2017	www	1
2017	www	5
2017	_domainkey	1
2017-2018	www	1
2018	www	8
2018	james	1
2018-2019	www	1
2018verhalen	www	1
2019	_tcp	6
2019	www	4
2019	_domainkey	3
2019	_mailchannels	1
2019	autoconfig	1
2019	autodiscover	1
2019	cpanel	1
2019	cpcalendars	1
2019	cpcontacts	1
2019	webdisk	1
2019	webmail	1
2019	whm	1
202	56	1
202	57	1
202	58	1
202	59	1
2020	_tcp	6
2020	www	4
2020	_domainkey	2
2020	_mailchannels	1
2020	asuid	1
2020	autoconfig	1
2020	autodiscover	1
2020	cpanel	1
2020	cpcalendars	1
2020	cpcontacts	1
2020	webdisk	1
2020	webmail	1
2020	whm	1
2020acc	*	1
2020prod	*	1
2020test	*	1
2021	_domainkey	6
2021	_tcp	6
2021	www	5
2021	asuid	2
2021	_acme-challenge	1
2021	_mailchannels	1
2021	autoconfig	1
2021	autodiscover	1
2021	cpanel	1
2021	cpcalendars	1
2021	cpcontacts	1
2021	webdisk	1
2021	webmail	1
2021	whm	1
2022	www	6
2022	_domainkey	3
2022	asuid	3
2022	_cf-custom-hostname	1
2022	_webflow	1
2022	api	1
2023	www	8
2023	old	3
2023	_domainkey	2
2023	_acme-challenge	1
2023	asuid	1
2024	www	6
2024	_domainkey	5
2024	_acme-challenge	2
2024	mail	1
2024	staging	1
202401	_domainkey	1
202401	www	1
202402	_domainkey	1
202402	www	1
202404	old	1
2025	_domainkey	8
2025	www	4
2025	*	1
2025	_acme-challenge	1
2025	staging	1
203	56	1
203	57	1
203	58	1
203	59	1
204	56	1
204	57	1
204	58	1
204	59	1
204	87	1
205	*	1
205	56	1
205	57	1
205	58	1
205	59	1
206	56	1
206	57	1
206	58	1
206	59	1
207	56	1
207	57	1
207	58	1
207	59	1
208	56	1
208	57	1
208	58	1
208	59	1
209	56	1
209	57	1
209	58	1
209	59	1
20jaar	asuid	1
20years	_acme-challenge	1
21	32	2
21	34	2
21	36	2
21	38	2
21	_domainkey	2
21	_tcp	2
21	www	2
21	202	1
21	57	1
21	58	1
21	59	1
210	*	1
210	56	1
210	57	1
210	58	1
210	59	1
211	*	1
211	56	1
211	57	1
211	58	1
211	59	1
211	87	1
212	56	1
212	57	1
212	58	1
212	59	1
213	56	1
213	57	1
213	58	1
213	59	1
214	56	1
214	57	1
214	58	1
214	59	1
215	56	1
215	57	1
215	58	1
215	59	1
216	56	1
216	57	1
216	58	1
216	59	1
217	56	1
217	57	1
217	58	1
217	59	1
218	56	1
218	57	1
218	58	1
218	59	1
219	56	1
219	57	1
219	58	1
219	59	1
22	57	1
22	58	1
22	59	1
22	www	1
220	158	1
220	56	1
220	57	1
220	58	1
220	59	1
221	*	1
221	0	1
221	56	1
221	57	1
221	58	1
221	59	1
221	vps	1
222	*	1
222	56	1
222	57	1
222	58	1
222	59	1
223	169	1
223	56	1
223	57	1
223	58	1
223	59	1
224	56	1
224	57	1
224	58	1
224	59	1
224	60	1
225	56	1
225	57	1
225	58	1
225	59	1
225	webmail	1
226	56	1
226	57	1
226	58	1
226	59	1
227	23	5
227	56	1
227	57	1
227	58	1
227	59	1
227664	_domainkey	1
228	56	1
228	57	1
228	58	1
228	59	1
229	56	1
229	57	1
229	58	1
229	59	1
22search	server	1
23	_domainkey	4
23	smtp	2
23	35	1
23	57	1
23	58	1
23	59	1
23	_acme-challenge	1
23	_dmarc	1
23	mx	1
23	www	1
23-interieurs	_domainkey	1
230	56	1
230	57	1
230	58	1
230	59	1
231	*	1
231	56	1
231	57	1
231	58	1
231	59	1
231	vps	1
232	56	1
232	57	1
232	58	1
232	59	1
233	56	1
233	57	1
233	58	1
233	59	1
234	56	1
234	57	1
234	58	1
234	59	1
235	56	1
235	57	1
235	58	1
235	59	1
236	1	2
236	56	1
236	57	1
236	58	1
236	59	1
237	56	1
237	57	1
237	58	1
237	59	1
238	56	1
238	57	1
238	58	1
238	59	1
239	56	1
239	57	1
239	58	1
239	59	1
23g	dev	1
24	57	1
24	58	1
24	59	1
240	56	1
240	57	1
240	58	1
240	59	1
241	56	1
241	57	1
241	58	1
241	59	1
241	vps	1
241m	*	1
242	56	1
242	57	1
242	58	1
242	59	1
243	56	1
243	57	1
243	58	1
243	59	1
244	56	1
244	57	1
244	58	1
244	59	1
245	56	1
245	57	1
245	58	1
245	59	1
246	56	1
246	57	1
246	58	1
246	59	1
247	56	1
247	57	1
247	58	1
247	59	1
247	www	1
247caresupport	www	1
248	56	1
248	57	1
248	58	1
248	59	1
249	56	1
249	57	1
249	58	1
249	59	1
24athome	_domainkey	2
24athome	www	1
24baby	_dmarc	1
24horeca	www	1
24uur	www	1
24v	_tls	1
25	57	1
25	58	1
25	59	1
250	56	1
250	57	1
250	58	1
250	59	1
250	93	1
251	56	1
251	57	1
251	58	1
251	59	1
252	56	1
252	57	1
252	58	1
252	59	1
253	56	1
253	57	1
253	58	1
253	59	1
254	56	1
254	57	1
254	58	1
254	59	1
25jaar	_domainkey	2
25jaar	www	1
26	57	1
26	58	1
26	59	1
26	_domainkey	1
27	57	1
27	58	1
27	59	1
27mc	www	1
28	57	1
28	58	1
28	59	1
2898	www	1
28euro	_domainkey	1
29	57	1
29	58	1
29	59	1
29	_domainkey	1
291	api	1
295	*	1
2act	*	1
2act	ftp	1
2act	www	1
2ae	api	1
2agree	_dmarc	1
2bemoved	www	2
2bij3	mail	1
2bytes	_domainkey	1
2college	_domainkey	1
2contact	www	1
2ct	mail	1
2ct	smtp	1
2deliver	_domainkey	1
2duo	test	2
2fa	_tcp	2
2good	www	1
2gratis	www	1
2ict	_domainkey	1
2id25	www	1
2id35	www	1
2ii35	www	1
2integrate	_domainkey	1
2is	autodiscover	1
2look	_acme-challenge	1
2lumc	test	1
2medipoint	test	1
2motivate	*	1
2ndchance	_domainkey	1
2ndculture	_domainkey	1
2peer	www	1
2staff	_domainkey	1
2voor12	_domainkey	1
2x	web	1
3	asuid	4
3	*	2
3	168	2
3	199	2
3	7	2
3	1	1
3	2	1
3	4	1
3	57	1
3	58	1
3	59	1
3	8	1
3	_domainkey	1
3	aas	1
3	www	1
30	www	2
30	57	1
30	58	1
30	59	1
30	asuid	1
30centimeter	www	1
30dagenchallenge	www	1
31	57	1
31	58	1
31	59	1
31	www	1
32	191	1
32	57	1
32	58	1
32	59	1
32	87	1
32	www	1
321job	*	1
33	244	1
33	57	1
33	58	1
33	59	1
33	www	1
34	38	1
34	57	1
34	58	1
34	59	1
35	*	1
35	57	1
35	58	1
35	59	1
36	32	2
36	10	1
36	154	1
36	40	1
36	57	1
36	58	1
36	59	1
360	_tcp	6
360	www	6
360	_domainkey	2
360	_acme-challenge	1
360	autoconfig	1
360	autodiscover	1
360	cpanel	1
360	cpcalendars	1
360	cpcontacts	1
360	webdisk	1
360	webmail	1
360	whm	1
360international	_domainkey	1
365	autodiscover	13
365	_domainkey	5
365	msoid	4
365	_tcp	2
365	_tls	2
365	*	1
365	_dmarc	1
365	asuid	1
365	enterpriseenrollment	1
365	enterpriseregistration	1
365	lyncdiscover	1
365	sip	1
365beta	_dmarc	1
365consulting	autodiscover	1
365dev	autodiscover	1
365mail	autodiscover	3
365test	asuid	1
365zon	_domainkey	1
366test	_domainkey	1
36c	_domainkey	1
37	57	1
37	58	1
37	59	1
37pk	_domainkey	1
38	227	8
38	37	1
38	57	1
38	58	1
38	59	1
39	136	1
39	57	1
39	58	1
39	59	1
39	97	1
397	_domainkey	1
3axis-design	smtp	1
3bm	_dmarc	1
3cit	mail	1
3connect	www	1
3cx	_domainkey	2
3cx	www	2
3cx	autodiscover	1
3cxdemo	autodiscover	1
3d	_domainkey	5
3d	_dmarc	2
3d	_tcp	2
3d	mail	1
3d	webmail	1
3d	www	1
3d-gps	_tcp	2
3d-gps	_tls	2
3d-ig	www	1
3d-prints	_domainkey	1
3day	www	1
3develop	_domainkey	1
3dp	_domainkey	1
3dprint	_domainkey	2
3dprintingservice	www	1
3dprints	_domainkey	1
3dzorg-dagbesteding	_domainkey	2
3fifty	www	1
3flowers	web	1
3flowers	web01	1
3flowers	web02	1
3flowers	web03	1
3flowers	web04	1
3flowers	web05	1
3flowers	web06	1
3flowers	web07	1
3flowers	web08	1
3flowers	web09	1
3flowers	web10	1
3flowers	web11	1
3flowers	web12	1
3flowers	web13	1
3flowers	web14	1
3flowers	web15	1
3flowers	web16	1
3flowers	web17	1
3flowers	web18	1
3flowers	web19	1
3flowers	web20	1
3flowers	web21	1
3flowers	web22	1
3flowers	web23	1
3flowers	web24	1
3flowers	web99	1
3flowers	www	1
3flowers	www01	1
3flowers	www02	1
3flowers	www03	1
3flowers	www04	1
3flowers	www05	1
3flowers	www06	1
3flowers	www07	1
3flowers	www08	1
3flowers	www09	1
3flowers	www10	1
3flowers	www11	1
3flowers	www12	1
3flowers	www13	1
3flowers	www14	1
3flowers	www15	1
3flowers	www16	1
3flowers	www17	1
3flowers	www18	1
3flowers	www19	1
3flowers	www20	1
3flowers	www21	1
3flowers	www22	1
3flowers	www23	1
3flowers	www24	1
3flowers	www99	1
3fm	_domainkey	1
3fm	www	1
3honederland	_domainkey	1
3jb	_dmarc	1
3m	_domainkey	4
3m	bo	1
3m	staging	1
3m	static	1
3movesahead	www	1
3ro	_domainkey	2
3ro	autodiscover	1
3sevents	autodiscover	1
3splus	*	1
3timesa	_domainkey	3
3timesa	autodiscover	1
3voor12	www	1
3voor5	www	1
3x3unites	www	1
3xk	_domainkey	6
3xk	autodiscover	1
4	asuid	3
4	*	2
4	168	2
4	_tcp	2
4	ownercheck	2
4	1	1
4	2	1
4	41	1
4	57	1
4	58	1
4	59	1
4	7	1
4	8	1
4	_domainkey	1
4	blog	1
4	cloud	1
4	data	1
4	www	1
4-traffic	_dmarc	1
40	3	2
40	226	1
40	57	1
40	58	1
40	59	1
40	mail	1
404	www	2
404	*	1
404	mail	1
40jaar	_acme-challenge	1
40k	_domainkey	1
40k	dev	1
40lux	_domainkey	1
41	174	1
41	57	1
41	58	1
41	59	1
41	www	1
412	www	1
42	57	1
42	58	1
42	59	1
42	_acme-challenge	1
42	smtp	1
42	unifi	1
42	www	1
43	57	1
43	58	1
43	59	1
43	www	1
44	203	1
44	57	1
44	58	1
44	59	1
45	*	1
45	57	1
45	58	1
45	59	1
452	n	1
46	57	1
46	58	1
46	59	1
4614	www	1
47	134	1
47	157	1
47	205	1
47	57	1
47	58	1
47	59	1
48	57	1
48	58	1
48	59	1
49	109	1
49	57	1
49	58	1
49	59	1
49	8	1
49x14	_domainkey	1
4addedvalue	_domainkey	1
4anybody	www	1
4blue	www	1
4capitals	www	1
4cat	_domainkey	3
4cat	_dmarc	1
4daagse	_domainkey	1
4daagseovernachting	www	1
4divers	_tls	2
4divers	_tcp	1
4divers	www	1
4dmc	leaddesk-api	1
4dmc	leaddesk-api-acc	1
4dmc	leaddesk-api-test	1
4en5mei	www	1
4eversales	mail	1
4expats	www	1
4friends	_domainkey	1
4g	www	1
4growth	_domainkey	1
4human	_domainkey	1
4mei	_domainkey	1
4more	_domainkey	1
4pants	www	1
4so	_domainkey	1
4storage	www	1
4udesigned	www	1
5	ownercheck	2
5	www	2
5	122	1
5	150	1
5	223	1
5	45	1
5	57	1
5	58	1
5	59	1
5	6	1
5	7	1
5	8	1
50	*	1
50	29	1
50	34	1
50	56	1
50	57	1
50	58	1
50	59	1
50	_acme-challenge	1
5022	www	1
50jaar	www	2
50jaarschrobbeler	_tcp	12
50jaarschrobbeler	_domainkey	4
50jaarschrobbeler	autoconfig	2
50jaarschrobbeler	autodiscover	2
50jaarschrobbeler	www	2
50plusbeurs	_tcp	2
50pluspartij	_domainkey	3
50pluspartij	_tcp	2
50pluspartij	_dmarc	1
50pluspartij	_tls	1
50pluspartij	autodiscover	1
51	56	1
51	57	1
51	58	1
51	59	1
51	www	1
52	116	1
52	234	1
52	56	1
52	57	1
52	58	1
52	59	1
52	www	1
53	50	2
53	56	1
53	57	1
53	58	1
53	59	1
53	9	1
53	www	1
54	183	1
54	205	1
54	36	1
54	56	1
54	57	1
54	58	1
54	59	1
54	jdn	1
55	56	1
55	57	1
55	58	1
55	59	1
56	182	1
56	201	1
56	226	1
56	228	1
56	56	1
56	57	1
56	58	1
56	59	1
5618	*	1
5618	_dmarc	1
57	169	1
57	34	1
57	56	1
57	57	1
57	58	1
57	59	1
575consultancy	_dmarc	1
58	57	3
58	56	1
58	58	1
58	59	1
59	*	1
59	213	1
59	56	1
59	57	1
59	58	1
59	59	1
5elementsforwarding	rc	3
5hl	www	1
5jaar	_domainkey	1
5miles	_dmarc	1
6	*	2
6	_tcp	2
6	14	1
6	57	1
6	58	1
6	59	1
6	97	1
6	cloud	1
6	data	1
6	fw1	1
6	fw2	1
6	internal	1
6	synology	1
6	www	1
6-kamp	_domainkey	1
60	56	1
60	57	1
60	58	1
60	59	1
61	42	1
61	55	1
61	56	1
61	57	1
61	58	1
61	59	1
61	www	1
62	*	1
62	56	1
62	57	1
62	58	1
62	59	1
62	_acme-challenge	1
62	www	1
63	*	1
63	56	1
63	57	1
63	58	1
63	59	1
63	_acme-challenge	1
63	www	1
64	57	2
64	226	1
64	56	1
64	58	1
64	59	1
64	www	1
65	38	11
65	*	1
65	56	1
65	57	1
65	58	1
65	59	1
65	www	1
66	94	2
66	209	1
66	29	1
66	54	1
66	56	1
66	57	1
66	58	1
66	59	1
66	www	1
67	56	1
67	57	1
67	58	1
67	59	1
67	www	1
673791	_tcp	2
68	*	1
68	228	1
68	56	1
68	57	1
68	58	1
68	59	1
68	_acme-challenge	1
68	www	1
69	*	1
69	56	1
69	57	1
69	58	1
69	59	1
69	_acme-challenge	1
69	www	1
6colors	_dmarc	1
6j	_domainkey	1
7	14	1
7	57	1
7	58	1
7	59	1
7	88	1
7	asuid	1
7	www	1
70	*	1
70	14	1
70	249	1
70	56	1
70	57	1
70	58	1
70	59	1
70	_acme-challenge	1
70	www	1
71	*	1
71	14	1
71	56	1
71	57	1
71	58	1
71	59	1
71	_acme-challenge	1
71	mail	1
72	*	1
72	14	1
72	56	1
72	57	1
72	58	1
72	59	1
72	_acme-challenge	1
72	mail	1
720digital	_domainkey	1
73	*	1
73	219	1
73	56	1
73	57	1
73	58	1
73	59	1
73	_acme-challenge	1
7316	www	1
74	*	1
74	10	1
74	56	1
74	57	1
74	58	1
74	59	1
74	_acme-challenge	1
75	*	1
75	103	1
75	14	1
75	56	1
75	57	1
75	58	1
75	59	1
75	_acme-challenge	1
75	_domainkey	1
75jaar	www	2
75jaar	_acme-challenge	1
76	*	1
76	27	1
76	56	1
76	57	1
76	58	1
76	59	1
76	_acme-challenge	1
77	*	1
77	228	1
77	56	1
77	57	1
77	58	1
77	59	1
77	_acme-challenge	1
78	*	1
78	230	1
78	56	1
78	57	1
78	58	1
78	59	1
78	_acme-challenge	1
79	*	1
79	171	1
79	56	1
79	57	1
79	58	1
79	59	1
79	_acme-challenge	1
7ring	www	3
7ring	_tcp	2
7strel	_dmarc	1
7strel	_domainkey	1
7werelden	api	1
7werelden	cms	1
8	52	3
8	14	1
8	57	1
8	58	1
8	59	1
8	www	1
80	*	1
80	56	1
80	57	1
80	58	1
80	59	1
80	_domainkey	1
80jaarvrijheid	_domainkey	1
81	*	1
81	56	1
81	57	1
81	58	1
81	59	1
81	_acme-challenge	1
81	www	1
810380	_domainkey	2
810380	_dmarc	1
82	172	3
82	*	1
82	109	1
82	3	1
82	56	1
82	57	1
82	58	1
82	59	1
82	_acme-challenge	1
82	www	1
83	*	1
83	162	1
83	220	1
83	56	1
83	57	1
83	58	1
83	59	1
83	_acme-challenge	1
83	www	1
84	*	1
84	56	1
84	57	1
84	58	1
84	59	1
84	96	1
84	_acme-challenge	1
84	www	1
85	56	1
85	57	1
85	58	1
85	59	1
85	www	1
85737	_domainkey	6
86	204	1
86	56	1
86	57	1
86	58	1
86	59	1
86	www	1
87	250	1
87	56	1
87	57	1
87	58	1
87	59	1
87	9	1
87	www	1
88	163	1
88	250	1
88	56	1
88	57	1
88	58	1
88	59	1
88	70	1
88	www	1
89	3	1
89	56	1
89	57	1
89	58	1
89	59	1
89	www	1
8995	www	1
8solutions	www	1
9	asuid	2
9	101	1
9	57	1
9	58	1
9	59	1
9	72	1
9	www	1
90	*	1
90	153	1
90	198	1
90	3	1
90	56	1
90	57	1
90	58	1
90	59	1
90	_acme-challenge	1
90	_domainkey	1
90	www	1
901	www	1
902	www	1
903	www	1
904	www	1
905	www	1
906	www	1
907	www	1
908	www	1
909	www	1
91	169	1
91	56	1
91	57	1
91	58	1
91	59	1
91	www	1
92	1	1
92	56	1
92	57	1
